field,value,measurement,timestamp,entity_id,domain
value,21.0,W,2025-11-16 23:46:58.728241+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,4476.0,W,2025-11-16 23:47:01.456907+00:00,ams_linje6_p,sensor
value,4464.0,W,2025-11-16 23:47:02.957432+00:00,ams_linje6_p,sensor
value,4477.0,W,2025-11-16 23:47:05.461800+00:00,ams_linje6_p,sensor
value,4470.0,W,2025-11-16 23:47:07.962544+00:00,ams_linje6_p,sensor
value,4480.0,W,2025-11-16 23:47:12.955041+00:00,ams_linje6_p,sensor
value,4476.0,W,2025-11-16 23:47:15.447710+00:00,ams_linje6_p,sensor
value,4465.0,W,2025-11-16 23:47:21.648853+00:00,ams_linje6_p,sensor
value,4445.0,W,2025-11-16 23:47:24.519143+00:00,ams_linje6_p,sensor
value,4446.0,W,2025-11-16 23:47:25.466663+00:00,ams_linje6_p,sensor
value,27.0,W,2025-11-16 23:47:29.751644+00:00,05_kjokkenlys15a_active_power,sensor
value,4442.0,W,2025-11-16 23:47:31.074555+00:00,ams_linje6_p,sensor
value,4439.0,W,2025-11-16 23:47:31.479642+00:00,ams_linje6_p,sensor
value,4433.0,W,2025-11-16 23:47:32.927069+00:00,ams_linje6_p,sensor
value,4441.0,W,2025-11-16 23:47:35.443200+00:00,ams_linje6_p,sensor
value,4449.0,W,2025-11-16 23:47:37.953428+00:00,ams_linje6_p,sensor
value,4442.0,W,2025-11-16 23:47:42.945735+00:00,ams_linje6_p,sensor
value,4443.0,W,2025-11-16 23:47:45.436456+00:00,ams_linje6_p,sensor
value,4450.0,W,2025-11-16 23:47:47.935583+00:00,ams_linje6_p,sensor
value,4446.0,W,2025-11-16 23:47:51.675937+00:00,ams_linje6_p,sensor
value,4458.0,W,2025-11-16 23:47:55.455183+00:00,ams_linje6_p,sensor
value,22.0,W,2025-11-16 23:47:58.704186+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,129.0,W,2025-11-16 23:48:00.387757+00:00,06_kjeller15a_active_power,sensor
value,4457.0,W,2025-11-16 23:48:01.480906+00:00,ams_linje6_p,sensor
value,4467.0,W,2025-11-16 23:48:02.948550+00:00,ams_linje6_p,sensor
value,4507.0,W,2025-11-16 23:48:05.472991+00:00,ams_linje6_p,sensor
value,4520.0,W,2025-11-16 23:48:07.936152+00:00,ams_linje6_p,sensor
value,4546.0,W,2025-11-16 23:48:12.952272+00:00,ams_linje6_p,sensor
value,4553.0,W,2025-11-16 23:48:15.426972+00:00,ams_linje6_p,sensor
value,4559.0,W,2025-11-16 23:48:17.965756+00:00,ams_linje6_p,sensor
value,4522.0,W,2025-11-16 23:48:26.454857+00:00,ams_linje6_p,sensor
value,21.0,W,2025-11-16 23:48:28.750955+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,4504.0,W,2025-11-16 23:48:31.479003+00:00,ams_linje6_p,sensor
value,4469.0,W,2025-11-16 23:48:32.936047+00:00,ams_linje6_p,sensor
value,4465.0,W,2025-11-16 23:48:35.459564+00:00,ams_linje6_p,sensor
value,4430.0,W,2025-11-16 23:48:37.955667+00:00,ams_linje6_p,sensor
value,4437.0,W,2025-11-16 23:48:42.932840+00:00,ams_linje6_p,sensor
value,4421.0,W,2025-11-16 23:48:45.446294+00:00,ams_linje6_p,sensor
value,4392.0,W,2025-11-16 23:48:47.951561+00:00,ams_linje6_p,sensor
value,4383.0,W,2025-11-16 23:48:51.644783+00:00,ams_linje6_p,sensor
value,131.0,W,2025-11-16 23:49:00.702994+00:00,06_kjeller15a_active_power,sensor
value,4363.0,W,2025-11-16 23:49:01.297909+00:00,ams_linje6_p,sensor
value,4341.0,W,2025-11-16 23:49:01.498864+00:00,ams_linje6_p,sensor
value,4337.0,W,2025-11-16 23:49:02.956026+00:00,ams_linje6_p,sensor
value,4321.0,W,2025-11-16 23:49:05.437266+00:00,ams_linje6_p,sensor
value,4323.0,W,2025-11-16 23:49:07.934084+00:00,ams_linje6_p,sensor
value,4305.0,W,2025-11-16 23:49:12.945077+00:00,ams_linje6_p,sensor
value,4306.0,W,2025-11-16 23:49:15.424318+00:00,ams_linje6_p,sensor
value,4315.0,W,2025-11-16 23:49:17.937009+00:00,ams_linje6_p,sensor
value,4312.0,W,2025-11-16 23:49:21.630876+00:00,ams_linje6_p,sensor
value,4324.0,W,2025-11-16 23:49:25.429028+00:00,ams_linje6_p,sensor
value,4347.0,W,2025-11-16 23:49:32.951108+00:00,ams_linje6_p,sensor
value,4308.0,W,2025-11-16 23:49:35.444691+00:00,ams_linje6_p,sensor
value,4309.0,W,2025-11-16 23:49:37.957358+00:00,ams_linje6_p,sensor
value,4286.0,W,2025-11-16 23:49:42.951818+00:00,ams_linje6_p,sensor
value,4280.0,W,2025-11-16 23:49:45.463071+00:00,ams_linje6_p,sensor
value,4283.0,W,2025-11-16 23:49:51.664430+00:00,ams_linje6_p,sensor
value,4289.0,W,2025-11-16 23:49:52.932004+00:00,ams_linje6_p,sensor
value,4257.0,W,2025-11-16 23:49:55.443902+00:00,ams_linje6_p,sensor
value,22.0,W,2025-11-16 23:49:58.741952+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,29.0,W,2025-11-16 23:49:59.744251+00:00,05_kjokkenlys15a_active_power,sensor
value,4245.0,W,2025-11-16 23:50:01.606703+00:00,ams_linje6_p,sensor
value,4248.0,W,2025-11-16 23:50:02.931839+00:00,ams_linje6_p,sensor
value,4258.0,W,2025-11-16 23:50:05.435847+00:00,ams_linje6_p,sensor
value,4237.0,W,2025-11-16 23:50:07.952436+00:00,ams_linje6_p,sensor
value,4251.0,W,2025-11-16 23:50:12.933880+00:00,ams_linje6_p,sensor
value,4239.0,W,2025-11-16 23:50:15.436154+00:00,ams_linje6_p,sensor
value,4240.0,W,2025-11-16 23:50:17.949918+00:00,ams_linje6_p,sensor
value,4247.0,W,2025-11-16 23:50:21.628492+00:00,ams_linje6_p,sensor
value,4258.0,W,2025-11-16 23:50:25.453145+00:00,ams_linje6_p,sensor
value,134.0,W,2025-11-16 23:50:30.455631+00:00,06_kjeller15a_active_power,sensor
value,4240.0,W,2025-11-16 23:50:31.448732+00:00,ams_linje6_p,sensor
value,4248.0,W,2025-11-16 23:50:32.932642+00:00,ams_linje6_p,sensor
value,4243.0,W,2025-11-16 23:50:35.455279+00:00,ams_linje6_p,sensor
value,4255.0,W,2025-11-16 23:50:37.956342+00:00,ams_linje6_p,sensor
value,4256.0,W,2025-11-16 23:50:42.946299+00:00,ams_linje6_p,sensor
value,4263.0,W,2025-11-16 23:50:45.466244+00:00,ams_linje6_p,sensor
value,4254.0,W,2025-11-16 23:50:47.947345+00:00,ams_linje6_p,sensor
value,4251.0,W,2025-11-16 23:50:51.666008+00:00,ams_linje6_p,sensor
value,4245.0,W,2025-11-16 23:50:52.927040+00:00,ams_linje6_p,sensor
value,4236.0,W,2025-11-16 23:50:55.431687+00:00,ams_linje6_p,sensor
value,4218.0,W,2025-11-16 23:51:01.101281+00:00,ams_linje6_p,sensor
value,4234.0,W,2025-11-16 23:51:02.944580+00:00,ams_linje6_p,sensor
value,4235.0,W,2025-11-16 23:51:07.946436+00:00,ams_linje6_p,sensor
value,4215.0,W,2025-11-16 23:51:12.942276+00:00,ams_linje6_p,sensor
value,4240.0,W,2025-11-16 23:51:22.946851+00:00,ams_linje6_p,sensor
value,4224.0,W,2025-11-16 23:51:25.453823+00:00,ams_linje6_p,sensor
value,0.0,W,2025-11-16 23:51:29.705106+00:00,05_kjokkenlys15a_active_power,sensor
value,131.0,W,2025-11-16 23:51:30.429851+00:00,06_kjeller15a_active_power,sensor
value,4237.0,W,2025-11-16 23:51:32.442441+00:00,ams_linje6_p,sensor
value,4241.0,W,2025-11-16 23:51:32.947814+00:00,ams_linje6_p,sensor
value,4249.0,W,2025-11-16 23:51:35.447055+00:00,ams_linje6_p,sensor
value,4236.0,W,2025-11-16 23:51:37.958622+00:00,ams_linje6_p,sensor
value,4240.0,W,2025-11-16 23:51:42.956951+00:00,ams_linje6_p,sensor
value,4249.0,W,2025-11-16 23:51:45.452678+00:00,ams_linje6_p,sensor
value,4245.0,W,2025-11-16 23:51:51.662601+00:00,ams_linje6_p,sensor
value,4248.0,W,2025-11-16 23:51:52.945584+00:00,ams_linje6_p,sensor
value,4234.0,W,2025-11-16 23:51:55.451875+00:00,ams_linje6_p,sensor
value,21.0,W,2025-11-16 23:51:58.773582+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,4244.0,W,2025-11-16 23:52:03.582731+00:00,ams_linje6_p,sensor
value,4232.0,W,2025-11-16 23:52:05.446156+00:00,ams_linje6_p,sensor
value,4245.0,W,2025-11-16 23:52:12.937904+00:00,ams_linje6_p,sensor
value,4249.0,W,2025-11-16 23:52:15.437034+00:00,ams_linje6_p,sensor
value,4246.0,W,2025-11-16 23:52:17.954682+00:00,ams_linje6_p,sensor
value,4253.0,W,2025-11-16 23:52:21.642933+00:00,ams_linje6_p,sensor
value,4257.0,W,2025-11-16 23:52:22.928356+00:00,ams_linje6_p,sensor
value,4255.0,W,2025-11-16 23:52:25.433936+00:00,ams_linje6_p,sensor
value,22.0,W,2025-11-16 23:52:28.967418+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,4265.0,W,2025-11-16 23:52:31.463173+00:00,ams_linje6_p,sensor
value,4252.0,W,2025-11-16 23:52:34.574393+00:00,ams_linje6_p,sensor
value,4268.0,W,2025-11-16 23:52:35.444735+00:00,ams_linje6_p,sensor
value,4259.0,W,2025-11-16 23:52:37.947001+00:00,ams_linje6_p,sensor
value,4262.0,W,2025-11-16 23:52:42.934070+00:00,ams_linje6_p,sensor
value,4274.0,W,2025-11-16 23:52:47.946094+00:00,ams_linje6_p,sensor
value,4273.0,W,2025-11-16 23:52:51.655511+00:00,ams_linje6_p,sensor
value,4266.0,W,2025-11-16 23:52:52.925739+00:00,ams_linje6_p,sensor
value,4271.0,W,2025-11-16 23:52:55.442762+00:00,ams_linje6_p,sensor
value,4263.0,W,2025-11-16 23:53:01.175310+00:00,ams_linje6_p,sensor
value,4265.0,W,2025-11-16 23:53:02.942285+00:00,ams_linje6_p,sensor
value,4282.0,W,2025-11-16 23:53:07.942555+00:00,ams_linje6_p,sensor
value,4280.0,W,2025-11-16 23:53:12.962258+00:00,ams_linje6_p,sensor
value,4284.0,W,2025-11-16 23:53:15.445750+00:00,ams_linje6_p,sensor
value,4293.0,W,2025-11-16 23:53:21.660602+00:00,ams_linje6_p,sensor
value,4279.0,W,2025-11-16 23:53:22.958337+00:00,ams_linje6_p,sensor
value,4298.0,W,2025-11-16 23:53:25.472516+00:00,ams_linje6_p,sensor
value,21.0,W,2025-11-16 23:53:28.747928+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,4284.0,W,2025-11-16 23:53:31.013648+00:00,ams_linje6_p,sensor
value,4298.0,W,2025-11-16 23:53:31.450002+00:00,ams_linje6_p,sensor
value,4301.0,W,2025-11-16 23:53:32.946280+00:00,ams_linje6_p,sensor
value,4292.0,W,2025-11-16 23:53:36.394437+00:00,ams_linje6_p,sensor
value,4295.0,W,2025-11-16 23:53:37.940823+00:00,ams_linje6_p,sensor
value,4291.0,W,2025-11-16 23:53:42.948313+00:00,ams_linje6_p,sensor
value,4299.0,W,2025-11-16 23:53:45.437814+00:00,ams_linje6_p,sensor
value,4295.0,W,2025-11-16 23:53:47.942157+00:00,ams_linje6_p,sensor
value,4308.0,W,2025-11-16 23:53:55.474969+00:00,ams_linje6_p,sensor
value,22.0,W,2025-11-16 23:53:58.550410+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,4305.0,W,2025-11-16 23:54:01.472922+00:00,ams_linje6_p,sensor
value,4329.0,W,2025-11-16 23:54:02.951628+00:00,ams_linje6_p,sensor
value,4301.0,W,2025-11-16 23:54:05.434704+00:00,ams_linje6_p,sensor
value,4303.0,W,2025-11-16 23:54:12.937390+00:00,ams_linje6_p,sensor
value,4310.0,W,2025-11-16 23:54:15.455748+00:00,ams_linje6_p,sensor
value,4296.0,W,2025-11-16 23:54:17.946577+00:00,ams_linje6_p,sensor
value,4317.0,W,2025-11-16 23:54:21.630426+00:00,ams_linje6_p,sensor
value,4316.0,W,2025-11-16 23:54:25.444376+00:00,ams_linje6_p,sensor
value,130.0,W,2025-11-16 23:54:30.550606+00:00,06_kjeller15a_active_power,sensor
value,4321.0,W,2025-11-16 23:54:31.464013+00:00,ams_linje6_p,sensor
value,4327.0,W,2025-11-16 23:54:32.950957+00:00,ams_linje6_p,sensor
value,4325.0,W,2025-11-16 23:54:35.438172+00:00,ams_linje6_p,sensor
value,4329.0,W,2025-11-16 23:54:38.805314+00:00,ams_linje6_p,sensor
value,4331.0,W,2025-11-16 23:54:42.935513+00:00,ams_linje6_p,sensor
value,4334.0,W,2025-11-16 23:54:45.456566+00:00,ams_linje6_p,sensor
value,4321.0,W,2025-11-16 23:54:52.923011+00:00,ams_linje6_p,sensor
value,4325.0,W,2025-11-16 23:54:55.436163+00:00,ams_linje6_p,sensor
value,4330.0,W,2025-11-16 23:55:01.106370+00:00,ams_linje6_p,sensor
value,4339.0,W,2025-11-16 23:55:01.482696+00:00,ams_linje6_p,sensor
value,4333.0,W,2025-11-16 23:55:02.949722+00:00,ams_linje6_p,sensor
value,4332.0,W,2025-11-16 23:55:05.445434+00:00,ams_linje6_p,sensor
value,4333.0,W,2025-11-16 23:55:12.936806+00:00,ams_linje6_p,sensor
value,4341.0,W,2025-11-16 23:55:15.460358+00:00,ams_linje6_p,sensor
value,4332.0,W,2025-11-16 23:55:21.669632+00:00,ams_linje6_p,sensor
value,4339.0,W,2025-11-16 23:55:22.947939+00:00,ams_linje6_p,sensor
value,4336.0,W,2025-11-16 23:55:25.435532+00:00,ams_linje6_p,sensor
value,4342.0,W,2025-11-16 23:55:31.464725+00:00,ams_linje6_p,sensor
value,4353.0,W,2025-11-16 23:55:32.956420+00:00,ams_linje6_p,sensor
value,4341.0,W,2025-11-16 23:55:37.952351+00:00,ams_linje6_p,sensor
value,4360.0,W,2025-11-16 23:55:42.957575+00:00,ams_linje6_p,sensor
value,4361.0,W,2025-11-16 23:55:45.456792+00:00,ams_linje6_p,sensor
value,4376.0,W,2025-11-16 23:55:47.927640+00:00,ams_linje6_p,sensor
value,4363.0,W,2025-11-16 23:55:51.680044+00:00,ams_linje6_p,sensor
value,4370.0,W,2025-11-16 23:55:52.954707+00:00,ams_linje6_p,sensor
value,4379.0,W,2025-11-16 23:55:55.444115+00:00,ams_linje6_p,sensor
value,4378.0,W,2025-11-16 23:56:01.479765+00:00,ams_linje6_p,sensor
value,4380.0,W,2025-11-16 23:56:02.960959+00:00,ams_linje6_p,sensor
value,4382.0,W,2025-11-16 23:56:07.928253+00:00,ams_linje6_p,sensor
value,4369.0,W,2025-11-16 23:56:12.959528+00:00,ams_linje6_p,sensor
value,4400.0,W,2025-11-16 23:56:17.950545+00:00,ams_linje6_p,sensor
value,4388.0,W,2025-11-16 23:56:25.450808+00:00,ams_linje6_p,sensor
value,25.0,W,2025-11-16 23:56:28.775469+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,131.0,W,2025-11-16 23:56:30.463295+00:00,06_kjeller15a_active_power,sensor
value,4387.0,W,2025-11-16 23:56:31.474936+00:00,ams_linje6_p,sensor
value,4394.0,W,2025-11-16 23:56:32.956809+00:00,ams_linje6_p,sensor
value,4383.0,W,2025-11-16 23:56:35.477987+00:00,ams_linje6_p,sensor
value,4384.0,W,2025-11-16 23:56:37.937432+00:00,ams_linje6_p,sensor
value,4399.0,W,2025-11-16 23:56:44.097325+00:00,ams_linje6_p,sensor
value,4395.0,W,2025-11-16 23:56:47.943804+00:00,ams_linje6_p,sensor
value,4390.0,W,2025-11-16 23:56:51.666318+00:00,ams_linje6_p,sensor
value,4397.0,W,2025-11-16 23:56:52.998841+00:00,ams_linje6_p,sensor
value,4391.0,W,2025-11-16 23:56:55.425644+00:00,ams_linje6_p,sensor
value,23.0,W,2025-11-16 23:56:58.817841+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,4390.0,W,2025-11-16 23:57:01.099274+00:00,ams_linje6_p,sensor
value,4357.0,W,2025-11-16 23:57:02.967958+00:00,ams_linje6_p,sensor
value,4369.0,W,2025-11-16 23:57:05.448757+00:00,ams_linje6_p,sensor
value,4367.0,W,2025-11-16 23:57:13.814041+00:00,ams_linje6_p,sensor
value,4376.0,W,2025-11-16 23:57:15.465166+00:00,ams_linje6_p,sensor
value,4378.0,W,2025-11-16 23:57:17.956619+00:00,ams_linje6_p,sensor
value,4397.0,W,2025-11-16 23:57:21.673512+00:00,ams_linje6_p,sensor
value,4398.0,W,2025-11-16 23:57:22.975358+00:00,ams_linje6_p,sensor
value,4418.0,W,2025-11-16 23:57:25.453662+00:00,ams_linje6_p,sensor
value,4423.0,W,2025-11-16 23:57:31.465856+00:00,ams_linje6_p,sensor
value,4413.0,W,2025-11-16 23:57:32.954454+00:00,ams_linje6_p,sensor
value,4405.0,W,2025-11-16 23:57:35.455955+00:00,ams_linje6_p,sensor
value,4408.0,W,2025-11-16 23:57:37.941266+00:00,ams_linje6_p,sensor
value,4430.0,W,2025-11-16 23:57:44.715430+00:00,ams_linje6_p,sensor
value,4409.0,W,2025-11-16 23:57:45.458758+00:00,ams_linje6_p,sensor
value,4416.0,W,2025-11-16 23:57:47.935433+00:00,ams_linje6_p,sensor
value,4424.0,W,2025-11-16 23:57:51.629074+00:00,ams_linje6_p,sensor
value,4438.0,W,2025-11-16 23:57:52.964455+00:00,ams_linje6_p,sensor
value,4463.0,W,2025-11-16 23:57:55.445611+00:00,ams_linje6_p,sensor
value,27.0,W,2025-11-16 23:57:58.799208+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,4468.0,W,2025-11-16 23:58:01.464319+00:00,ams_linje6_p,sensor
value,4466.0,W,2025-11-16 23:58:02.946894+00:00,ams_linje6_p,sensor
value,4483.0,W,2025-11-16 23:58:07.951342+00:00,ams_linje6_p,sensor
value,4467.0,W,2025-11-16 23:58:12.956526+00:00,ams_linje6_p,sensor
value,4486.0,W,2025-11-16 23:58:17.968911+00:00,ams_linje6_p,sensor
value,4467.0,W,2025-11-16 23:58:21.661113+00:00,ams_linje6_p,sensor
value,4480.0,W,2025-11-16 23:58:22.939184+00:00,ams_linje6_p,sensor
value,4478.0,W,2025-11-16 23:58:25.447797+00:00,ams_linje6_p,sensor
value,36.0,W,2025-11-16 23:58:28.819141+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,4488.0,W,2025-11-16 23:58:31.486107+00:00,ams_linje6_p,sensor
value,4475.0,W,2025-11-16 23:58:32.935050+00:00,ams_linje6_p,sensor
value,4484.0,W,2025-11-16 23:58:35.456799+00:00,ams_linje6_p,sensor
value,4474.0,W,2025-11-16 23:58:37.946601+00:00,ams_linje6_p,sensor
value,4481.0,W,2025-11-16 23:58:42.964636+00:00,ams_linje6_p,sensor
value,4480.0,W,2025-11-16 23:58:47.937307+00:00,ams_linje6_p,sensor
value,4467.0,W,2025-11-16 23:58:51.686158+00:00,ams_linje6_p,sensor
value,4462.0,W,2025-11-16 23:58:52.948217+00:00,ams_linje6_p,sensor
value,4468.0,W,2025-11-16 23:58:55.477890+00:00,ams_linje6_p,sensor
value,4467.0,W,2025-11-16 23:59:01.486260+00:00,ams_linje6_p,sensor
value,4482.0,W,2025-11-16 23:59:02.947680+00:00,ams_linje6_p,sensor
value,4473.0,W,2025-11-16 23:59:07.972309+00:00,ams_linje6_p,sensor
value,4480.0,W,2025-11-16 23:59:15.459147+00:00,ams_linje6_p,sensor
value,4355.0,W,2025-11-16 23:59:17.949369+00:00,ams_linje6_p,sensor
value,4241.0,W,2025-11-16 23:59:21.664564+00:00,ams_linje6_p,sensor
value,4076.0,W,2025-11-16 23:59:22.949351+00:00,ams_linje6_p,sensor
value,3909.0,W,2025-11-16 23:59:25.448147+00:00,ams_linje6_p,sensor
value,31.0,W,2025-11-16 23:59:28.786187+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,135.0,W,2025-11-16 23:59:30.493324+00:00,06_kjeller15a_active_power,sensor
value,3906.0,W,2025-11-16 23:59:31.455674+00:00,ams_linje6_p,sensor
value,3891.0,W,2025-11-16 23:59:32.947679+00:00,ams_linje6_p,sensor
value,3887.0,W,2025-11-16 23:59:37.977693+00:00,ams_linje6_p,sensor
value,3899.0,W,2025-11-16 23:59:42.967428+00:00,ams_linje6_p,sensor
value,3898.0,W,2025-11-16 23:59:45.479198+00:00,ams_linje6_p,sensor
value,3895.0,W,2025-11-16 23:59:48.949727+00:00,ams_linje6_p,sensor
value,3908.0,W,2025-11-16 23:59:52.936435+00:00,ams_linje6_p,sensor
value,3894.0,W,2025-11-16 23:59:55.435474+00:00,ams_linje6_p,sensor
value,133.0,W,2025-11-17 00:00:00.329335+00:00,06_kjeller15a_active_power,sensor
value,3899.0,W,2025-11-17 00:00:01.491466+00:00,ams_linje6_p,sensor
value,3904.0,W,2025-11-17 00:00:02.937263+00:00,ams_linje6_p,sensor
value,3909.0,W,2025-11-17 00:00:07.977031+00:00,ams_linje6_p,sensor
value,3898.0,W,2025-11-17 00:00:11.975773+00:00,ams_linje6_p,sensor
value,3897.0,W,2025-11-17 00:00:15.437185+00:00,ams_linje6_p,sensor
value,3774.0,W,2025-11-17 00:00:19.906041+00:00,ams_linje6_p,sensor
value,3515.0,W,2025-11-17 00:00:22.948214+00:00,ams_linje6_p,sensor
value,3359.0,W,2025-11-17 00:00:25.455153+00:00,ams_linje6_p,sensor
value,3336.0,W,2025-11-17 00:00:31.478787+00:00,ams_linje6_p,sensor
value,3326.0,W,2025-11-17 00:00:35.445352+00:00,ams_linje6_p,sensor
value,3334.0,W,2025-11-17 00:00:37.954975+00:00,ams_linje6_p,sensor
value,3341.0,W,2025-11-17 00:00:42.949805+00:00,ams_linje6_p,sensor
value,3335.0,W,2025-11-17 00:00:51.722690+00:00,ams_linje6_p,sensor
value,3343.0,W,2025-11-17 00:00:52.972725+00:00,ams_linje6_p,sensor
value,134.0,W,2025-11-17 00:01:00.518328+00:00,06_kjeller15a_active_power,sensor
value,3348.0,W,2025-11-17 00:01:01.495450+00:00,ams_linje6_p,sensor
value,3347.0,W,2025-11-17 00:01:02.946710+00:00,ams_linje6_p,sensor
value,3340.0,W,2025-11-17 00:01:07.938474+00:00,ams_linje6_p,sensor
value,3335.0,W,2025-11-17 00:01:12.955226+00:00,ams_linje6_p,sensor
value,3322.0,W,2025-11-17 00:01:15.434093+00:00,ams_linje6_p,sensor
value,3334.0,W,2025-11-17 00:01:17.943880+00:00,ams_linje6_p,sensor
value,3335.0,W,2025-11-17 00:01:22.955545+00:00,ams_linje6_p,sensor
value,3319.0,W,2025-11-17 00:01:25.459564+00:00,ams_linje6_p,sensor
value,3329.0,W,2025-11-17 00:01:31.486069+00:00,ams_linje6_p,sensor
value,3317.0,W,2025-11-17 00:01:32.944662+00:00,ams_linje6_p,sensor
value,3324.0,W,2025-11-17 00:01:35.449811+00:00,ams_linje6_p,sensor
value,3319.0,W,2025-11-17 00:01:41.454702+00:00,ams_linje6_p,sensor
value,3313.0,W,2025-11-17 00:01:45.437829+00:00,ams_linje6_p,sensor
value,3310.0,W,2025-11-17 00:01:47.961969+00:00,ams_linje6_p,sensor
value,3307.0,W,2025-11-17 00:01:52.925439+00:00,ams_linje6_p,sensor
value,3311.0,W,2025-11-17 00:01:55.456303+00:00,ams_linje6_p,sensor
value,3312.0,W,2025-11-17 00:02:01.473492+00:00,ams_linje6_p,sensor
value,3302.0,W,2025-11-17 00:02:02.938460+00:00,ams_linje6_p,sensor
value,3312.0,W,2025-11-17 00:02:05.460810+00:00,ams_linje6_p,sensor
value,3300.0,W,2025-11-17 00:02:07.936386+00:00,ams_linje6_p,sensor
value,3310.0,W,2025-11-17 00:02:12.947214+00:00,ams_linje6_p,sensor
value,3300.0,W,2025-11-17 00:02:15.460050+00:00,ams_linje6_p,sensor
value,3313.0,W,2025-11-17 00:02:17.940438+00:00,ams_linje6_p,sensor
value,3305.0,W,2025-11-17 00:02:21.680438+00:00,ams_linje6_p,sensor
value,3300.0,W,2025-11-17 00:02:25.430626+00:00,ams_linje6_p,sensor
value,36.0,W,2025-11-17 00:02:27.559150+00:00,10badgammel13a_active_power,sensor
value,3301.0,W,2025-11-17 00:02:32.936248+00:00,ams_linje6_p,sensor
value,3297.0,W,2025-11-17 00:02:35.455182+00:00,ams_linje6_p,sensor
value,3293.0,W,2025-11-17 00:02:42.941363+00:00,ams_linje6_p,sensor
value,3297.0,W,2025-11-17 00:02:45.449583+00:00,ams_linje6_p,sensor
value,3302.0,W,2025-11-17 00:02:47.958349+00:00,ams_linje6_p,sensor
value,3298.0,W,2025-11-17 00:02:51.699322+00:00,ams_linje6_p,sensor
value,3284.0,W,2025-11-17 00:02:55.450018+00:00,ams_linje6_p,sensor
value,3278.0,W,2025-11-17 00:03:01.539737+00:00,ams_linje6_p,sensor
value,3286.0,W,2025-11-17 00:03:02.991707+00:00,ams_linje6_p,sensor
value,3280.0,W,2025-11-17 00:03:05.438576+00:00,ams_linje6_p,sensor
value,3270.0,W,2025-11-17 00:03:07.936995+00:00,ams_linje6_p,sensor
value,3278.0,W,2025-11-17 00:03:12.945221+00:00,ams_linje6_p,sensor
value,3274.0,W,2025-11-17 00:03:15.483818+00:00,ams_linje6_p,sensor
value,3268.0,W,2025-11-17 00:03:17.956591+00:00,ams_linje6_p,sensor
value,3265.0,W,2025-11-17 00:03:21.587275+00:00,ams_linje6_p,sensor
value,3269.0,W,2025-11-17 00:03:22.947667+00:00,ams_linje6_p,sensor
value,3281.0,W,2025-11-17 00:03:26.058828+00:00,ams_linje6_p,sensor
value,35.0,W,2025-11-17 00:03:27.643883+00:00,10badgammel13a_active_power,sensor
value,23.0,W,2025-11-17 00:03:28.831842+00:00,08_lysstikk2ndfloor1_active_power,sensor
value,135.0,W,2025-11-17 00:03:30.544779+00:00,06_kjeller15a_active_power,sensor
value,3258.0,W,2025-11-17 00:03:31.174489+00:00,ams_linje6_p,sensor
value,3268.0,W,2025-11-17 00:03:32.952972+00:00,ams_linje6_p,sensor
value,3265.0,W,2025-11-17 00:03:35.471470+00:00,ams_linje6_p,sensor
value,3279.0,W,2025-11-17 00:03:37.957829+00:00,ams_linje6_p,sensor
value,3264.0,W,2025-11-17 00:03:42.949153+00:00,ams_linje6_p,sensor
value,3269.0,W,2025-11-17 00:03:45.438768+00:00,ams_linje6_p,sensor
value,3264.0,W,2025-11-17 00:03:47.938771+00:00,ams_linje6_p,sensor
value,3269.0,W,2025-11-17 00:03:51.735733+00:00,ams_linje6_p,sensor
value,3261.0,W,2025-11-17 00:03:57.127161+00:00,ams_linje6_p,sensor
value,3270.0,W,2025-11-17 00:04:01.476117+00:00,ams_linje6_p,sensor
value,3269.0,W,2025-11-17 00:04:02.955947+00:00,ams_linje6_p,sensor
value,3266.0,W,2025-11-17 00:04:05.445253+00:00,ams_linje6_p,sensor
